Department,SheetNo.,SheetName,ActionType,Item Code,Item Name,Upload date,Trans.Status,PersonalName,Trans.Date,Trans.Time,Scanned,Deletion,Deletion date
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLFIX (3)MIDI (4-9K)DIAPER 32PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLFIX PANTS (4)MAXI (9-14K) 32PCS#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLFIX PANTS (4)MAXI (9-14K) 58PCS#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLFIX PANTS (5)JUNIOR (12-17K) 29PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLFIX PANTS (5)JUNIOR (12-17K) 58PCS#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLFIX PREMIUM OX.(5)JUNIOR(11-25K)56PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLPED GIRL PWR MUSK MAXI EX.LONG 16PCS@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLPED GIRL PWR MUSK MAXI LONG 18PCS@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,8.69054E+12,MOLPED P.L.EVERYDAY FRESH.THIN SCENT60P#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,8.69054E+12,MOLPED P.L.FREST&LAST DA.LONG S.PACK24P#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,8.69054E+12,MOLPED P.LINER EX.HYGIENE A.BAC.THIN16P#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLPED SOF.MUSK MAXI E.LONG SENS.SK 36P@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLPED SOFT MUSK MAXI E.LONG SENS.SK 14@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLPED SOFT MUSK MAXI E.LONG SENS.SK 6P,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLPED SOFT MUSK MAXI LONG SENS.SK 7PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLPED T.PROTECT.MAXI EX.LONG 2X14P@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLPED T.PROTECT.MAXI THICK LONG 6+1P@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,MOLPED T.PROTECT.MAXI THICK LONG12+4P@#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,NEW BRIGHT MASSAGE LOOFAH ONE FACE(L),23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,3.80021E+12,NORMAL CLINIC BABMOO COTTON BUDS 300PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,7.80627E+11,NOVO BABY HONEY WET WIPES 80PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,7.80627E+11,NOVO BABY KITY GIRL WET WIPES 80PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.77354E+12,OMEGA CARE ADULT DIAPER JUMBO(L-XL)36PC,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,8.00654E+12,PAMPERS PANTS(4)(9-14K)MAXI 26PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,8.70022E+12,PAMPERS PANTS(4)(9-14K)MAXI 58PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,8.70022E+12,PAMPERS PANTS(4)(9-14K)MAXI 80PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,8.70022E+12,PAMPERS PANTS(6)(16+K)EX.LARGE 64PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,8.00109E+12,PAMPERS PREM.CARE(4)PANTS(9-14)K 44PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.45872E+11,PEARL BUDS 200PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.45872E+11,PEARL COTTON BUDS 100PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.281E+12,PRIVATE EXTRA THIN MISS TEEN 10PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22202E+12,PRIVATE EXTRA THIN NIGHT W/WINGS 14PCS@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.281E+12,PRIVATE MAXI NORMAL W/WINGS 16PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22202E+12,PRIVATE MAXI POCKE.SUPER WINGS 50PCS30%@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.225E+12,QUALITA ANTISEPTIC WIPES ICE MINT 40PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.225E+12,QUALITA ANTISEPTIC WIPES LAVENDER 40PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,QUALITA COTTON BUDS JAR 100PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,QUALITA COTTON BUDS JAR 200PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,QUALITA COTTON BUDS JAR PAP.STICK 100PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,QUALITA COTTON BUDS JAR PAP.STICK 200PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,QUALITA CREAMY WIPES CHAMOMILE 40/WIP,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,QUALITA CREAMY WIPES SHEA BUTTER 40/WIP,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,QUALITA FEMININE WIPES WHITE MUSK 20PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,1.96008E+11,RELAXO PILLOW\PL▓,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.224E+12,ROLLS ABSORBENT MEDICAL COTTON 500G,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.20126E+12,SANI SENS.UNSC.BEDPADS MAXI (90X60CM)30P,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.20126E+12,SANI SENSITIVE PANTS(4)XL(120-160C)20PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.281E+12,SANITA CHARM COTTON BUDS 100PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.28102E+12,SANITA CHARM COTTON BUDS 200PCS 2+1@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.281E+12,SANITA CHARM SAFETY BUDS F/BABY 50PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.281E+12,SANITA CHARM SNOW FLAKES COTTON 100PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.281E+12,SANITA ELEGANCE ADU.DIAPER LAR.NIG.10PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.281E+12,SANITA ELEGANCE ADUL.DIAPER LARGE 18PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22202E+12,SANITA GIPSY SOFT PLUS TISSUES 4X400PCS@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22202E+12,SANITA RELAX ELE.UNDERPAD(90X180CM)30PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22202E+12,SANITA RELAX ELEGANCE PANTS MEDIUM 14PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22202E+12,SANITA RELAX ELEGANCE PANTS X-LARGE14PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.20141E+12,SEPTONA COTTON BUDS ROUND 100PCS#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.20141E+12,SEPTONA D.CLEAN S.TOU.COTTO.PADS60+60P@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.20141E+12,SEPTONA DAI.CLEAN COTTON PADS40PAD+25%@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,5.20141E+12,SEPTONA DAILY CLEAN COTTO.PADS 80+40PC@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.223E+12,SOFY SOFT&LUM.F.MUSK MAXI TH.EX.LONG14P,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,2702000,SQUARE HEALTH NECK PILLOW▓,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,SUPER KIDS 2IN1 SHAMP.COND.BLUEBER.500M,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,SUPER KIDS HYGIENE WATER WIPES 20PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,73010004542,TAMPAX PEARL TAMPONS REGULAR 18PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,73010379084,TAMPAX PEARL TAMPONS SUPER 18PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,73010214095,TAMPAX TAMPONS REGULAR 10PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,8.90412E+12,TULIPS COTTON SWABS 100PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,VIONATAG WET WIPES CHAMOMILE 120PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,VIONATAG WET WIPES ROSE 72PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE A.BACT LAV.VAN.WET WIPES POCKET10P,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE A.BACT LEMON WET WIPES POCKET10PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,WHITE A.BACTER.LAVE.VANIL.WET WIPE.15PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE ADULT WIPES (XL) 48PCS#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE BABY WIPES 20PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,WHITE BABY WIPES CHAMOMILE W/CAP 72PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22301E+12,WHITE BABY WIPES SENS.SK W/CAP 72PC,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE TISSUES 3PLY 2x300PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE TISSUES 3PLY 2X707PCS@#,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE TISSUES 3PLY 3X500PC@,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE TISSUES 3PLY 400PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE TISSUES 3PLY 500PC,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WHITE TISSUES 3PLY BUBBLES TOI.ROLL 2 PC,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WIPE IT ANTIBACTERIAL WIPES W/CAP 40PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WIPE IT BABY WIPES FRE.ALCOHOL W/CAP 60P,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WIPE IT CLEANSI.WIPES COCON.W/CAP 40PCS,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,6.22401E+12,WIPE IT PURIFID WATER WIPES F/BABIES 60P,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,2707588,ZIGZAG ABSORBENT MEDICAL COTTON 100G,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
NonPharma,CRiXjTetFf,مراجعة اماكن وجود - ورقيات,Edit,2707343,ZIGZAG ABSORBENT MEDICAL COTTON 50G,23/09/2026 14:10,Done,10000602,24/09/2026,15:10:35,,,
